input	chunk	run	mode	raw_bytes	total_bytes	framing_bytes	payload_bytes	model_bytes	fold_bytes	encode_us	decode_us	ok
corpus_set/table/table.csv	82	0	order0	65536	10653	2798	7855	0	11330	0	0	1
corpus_set/table/table.csv	82	0	order1_tok	65536	10977	2798	8179	0	11330	0	0	1
corpus_set/table/table.csv	82	0	order1_byte	65536	22714	10	22704	0	11330	0	0	1
corpus_set/table/table.csv	82	0	context	65536	11089	2802	8287	0	11330	98342	13561	1
corpus_set/table/table.csv	82	1	context	65536	11089	2802	8287	0	11330	96358	7729	1
corpus_set/table/table.csv	82	2	context	65536	11089	2802	8287	0	11330	98345	8049	1
corpus_set/table/table.csv	83	0	fold	65536	11680	3914	7766	0	11680	0	0	1
corpus_set/table/table.csv	83	0	order0	65536	10990	2926	8064	0	11680	0	0	1
corpus_set/table/table.csv	83	0	order1_tok	65536	11339	2926	8413	0	11680	0	0	1
corpus_set/table/table.csv	83	0	order1_byte	65536	22624	10	22614	0	11680	0	0	1
corpus_set/table/table.csv	83	0	context	65536	11511	2930	8581	0	11680	102043	8031	1
corpus_set/table/table.csv	83	1	context	65536	11511	2930	8581	0	11680	103813	8310	1
corpus_set/table/table.csv	83	2	context	65536	11511	2930	8581	0	11680	100205	7902	1
corpus_set/table/table.csv	84	0	fold	65536	11657	3784	7873	0	11657	0	0	1
corpus_set/table/table.csv	84	0	order0	65536	10990	2822	8168	0	11657	0	0	1
corpus_set/table/table.csv	84	0	order1_tok	65536	11363	2822	8541	0	11657	0	0	1
corpus_set/table/table.csv	84	0	order1_byte	65536	22674	10	22664	0	11657	0	0	1
corpus_set/table/table.csv	84	0	context	65536	11541	2826	8715	0	11657	102896	8683	1
corpus_set/table/table.csv	84	1	context	65536	11541	2826	8715	0	11657	106938	8892	1
corpus_set/table/table.csv	84	2	context	65536	11541	2826	8715	0	11657	107429	8561	1
corpus_set/table/table.csv	85	0	fold	65536	11685	3934	7751	0	11685	0	0	1
corpus_set/table/table.csv	85	0	order0	65536	10990	2942	8048	0	11685	0	0	1
corpus_set/table/table.csv	85	0	order1_tok	65536	11354	2942	8412	0	11685	0	0	1
corpus_set/table/table.csv	85	0	order1_byte	65536	22605	10	22595	0	11685	0	0	1
corpus_set/table/table.csv	85	0	context	65536	11516	2946	8570	0	11685	106602	9052	1
corpus_set/table/table.csv	85	1	context	65536	11516	2946	8570	0	11685	108212	9121	1
corpus_set/table/table.csv	85	2	context	65536	11516	2946	8570	0	11685	107067	8849	1
corpus_set/table/table.csv	86	0	fold	65536	11771	3804	7967	0	11771	0	0	1
corpus_set/table/table.csv	86	0	order0	65536	11101	2838	8263	0	11771	0	0	1
corpus_set/table/table.csv	86	0	order1_tok	65536	11509	2838	8671	0	11771	0	0	1
corpus_set/table/table.csv	86	0	order1_byte	65536	22614	10	22604	0	11771	0	0	1
corpus_set/table/table.csv	86	0	context	65536	11726	2842	8884	0	11771	109282	9135	1
corpus_set/table/table.csv	86	1	context	65536	11726	2842	8884	0	11771	108151	9091	1
corpus_set/table/table.csv	86	2	context	65536	11726	2842	8884	0	11771	107803	11591	1
corpus_set/table/table.csv	87	0	fold	65536	11327	3649	7678	0	11327	0	0	1
corpus_set/table/table.csv	87	0	order0	65536	10675	2714	7961	0	11327	0	0	1
corpus_set/table/table.csv	87	0	order1_tok	65536	11046	2714	8332	0	11327	0	0	1
corpus_set/table/table.csv	87	0	order1_byte	65536	22692	10	22682	0	11327	0	0	1
corpus_set/table/table.csv	87	0	context	65536	11194	2718	8476	0	11327	101708	7861	1
corpus_set/table/table.csv	87	1	context	65536	11194	2718	8476	0	11327	96920	9078	1
corpus_set/table/table.csv	87	2	context	65536	11194	2718	8476	0	11327	95252	9254	1
corpus_set/table/table.csv	88	0	fold	65536	11675	3869	7806	0	11675	0	0	1
corpus_set/table/table.csv	88	0	order0	65536	10990	2890	8100	0	11675	0	0	1
corpus_set/table/table.csv	88	0	order1_tok	65536	11353	2890	8463	0	11675	0	0	1
corpus_set/table/table.csv	88	0	order1_byte	65536	22602	10	22592	0	11675	0	0	1
corpus_set/table/table.csv	88	0	context	65536	11544	2894	8650	0	11675	102957	8352	1
corpus_set/table/table.csv	88	1	context	65536	11544	2894	8650	0	11675	101440	7956	1
corpus_set/table/table.csv	88	2	context	65536	11544	2894	8650	0	11675	102949	8617	1
corpus_set/table/table.csv	89	0	fold	65536	11757	3984	7773	0	11757	0	0	1
corpus_set/table/table.csv	89	0	order0	65536	11051	2982	8069	0	11757	0	0	1
corpus_set/table/table.csv	89	0	order1_tok	65536	11394	2982	8412	0	11757	0	0	1
corpus_set/table/table.csv	89	0	order1_byte	65536	22646	10	22636	0	11757	0	0	1
corpus_set/table/table.csv	89	0	context	65536	11585	2986	8599	0	11757	103424	8307	1
corpus_set/table/table.csv	89	1	context	65536	11585	2986	8599	0	11757	103068	9079	1
corpus_set/table/table.csv	89	2	context	65536	11585	2986	8599	0	11757	104155	8083	1
corpus_set/table/table.csv	90	0	fold	65536	11648	4034	7614	0	11648	0	0	1
corpus_set/table/table.csv	90	0	order0	65536	10928	3022	7906	0	11648	0	0	1
corpus_set/table/table.csv	90	0	order1_tok	65536	11261	3022	8239	0	11648	0	0	1
corpus_set/table/table.csv	90	0	order1_byte	65536	22681	10	22671	0	11648	0	0	1
corpus_set/table/table.csv	90	0	context	65536	11388	3026	8362	0	11648	102646	8079	1
corpus_set/table/table.csv	90	1	context	65536	11388	3026	8362	0	11648	102712	8076	1
corpus_set/table/table.csv	90	2	context	65536	11388	3026	8362	0	11648	101798	8082	1
corpus_set/table/table.csv	91	0	fold	65536	11838	3989	7849	0	11838	0	0	1
corpus_set/table/table.csv	91	0	order0	65536	11135	2986	8149	0	11838	0	0	1
corpus_set/table/table.csv	91	0	order1_tok	65536	11513	2986	8527	0	11838	0	0	1
corpus_set/table/table.csv	91	0	order1_byte	65536	22611	10	22601	0	11838	0	0	1
corpus_set/table/table.csv	91	0	context	65536	11714	2990	8724	0	11838	104428	8349	1
corpus_set/table/table.csv	91	1	context	65536	11714	2990	8724	0	11838	107390	8162	1
corpus_set/table/table.csv	91	2	context	65536	11714	2990	8724	0	11838	108351	8371	1
corpus_set/table/table.csv	92	0	fold	65536	11804	3859	7945	0	11804	0	0	1
corpus_set/table/table.csv	92	0	order0	65536	11123	2882	8241	0	11804	0	0	1
corpus_set/table/table.csv	92	0	order1_tok	65536	11503	2882	8621	0	11804	0	0	1
corpus_set/table/table.csv	92	0	order1_byte	65536	22659	10	22649	0	11804	0	0	1
corpus_set/table/table.csv	92	0	context	65536	11703	2886	8817	0	11804	102655	12159	1
corpus_set/table/table.csv	92	1	context	65536	11703	2886	8817	0	11804	111563	13921	1
corpus_set/table/table.csv	92	2	context	65536	11703	2886	8817	0	11804	105258	8497	1
corpus_set/table/table.csv	93	0	fold	65536	11630	3834	7796	0	11630	0	0	1
corpus_set/table/table.csv	93	0	order0	65536	10951	2862	8089	0	11630	0	0	1
corpus_set/table/table.csv	93	0	order1_tok	65536	11316	2862	8454	0	11630	0	0	1
corpus_set/table/table.csv	93	0	order1_byte	65536	22760	10	22750	0	11630	0	0	1
corpus_set/table/table.csv	93	0	context	65536	11495	2866	8629	0	11630	102279	7842	1
corpus_set/table/table.csv	93	1	context	65536	11495	2866	8629	0	11630	101758	7702	1
corpus_set/table/table.csv	93	2	context	65536	11495	2866	8629	0	11630	101602	7733	1
corpus_set/table/table.csv	94	0	fold	65536	11118	3424	7694	0	11118	0	0	1
corpus_set/table/table.csv	94	0	order0	65536	10506	2534	7972	0	11118	0	0	1
corpus_set/table/table.csv	94	0	order1_tok	65536	10871	2534	8337	0	11118	0	0	1
corpus_set/table/table.csv	94	0	order1_byte	65536	22639	10	22629	0	11118	0	0	1
corpus_set/table/table.csv	94	0	context	65536	11059	2538	8521	0	11118	91673	7504	1
corpus_set/table/table.csv	94	1	context	65536	11059	2538	8521	0	11118	92322	7163	1
corpus_set/table/table.csv	94	2	context	65536	11059	2538	8521	0	11118	92155	7017	1
corpus_set/table/table.csv	95	0	fold	65536	11232	3419	7813	0	11232	0	0	1
corpus_set/table/table.csv	95	0	order0	65536	10621	2530	8091	0	11232	0	0	1
corpus_set/table/table.csv	95	0	order1_tok	65536	10967	2530	8437	0	11232	0	0	1
corpus_set/table/table.csv	95	0	order1_byte	65536	22677	10	22667	0	11232	0	0	1
corpus_set/table/table.csv	95	0	context	65536	11178	2534	8644	0	11232	105596	7378	1
corpus_set/table/table.csv	95	1	context	65536	11178	2534	8644	0	11232	93299	7771	1
corpus_set/table/table.csv	95	2	context	65536	11178	2534	8644	0	11232	94901	7294	1
corpus_set/table/table.csv	96	0	fold	65536	11647	3944	7703	0	11647	0	0	1
corpus_set/table/table.csv	96	0	order0	65536	10953	2950	8003	0	11647	0	0	1
corpus_set/table/table.csv	96	0	order1_tok	65536	11318	2950	8368	0	11647	0	0	1
corpus_set/table/table.csv	96	0	order1_byte	65536	22716	10	22706	0	11647	0	0	1
corpus_set/table/table.csv	96	0	context	65536	11472	2954	8518	0	11647	100077	8018	1
corpus_set/table/table.csv	96	1	context	65536	11472	2954	8518	0	11647	102566	8097	1
corpus_set/table/table.csv	96	2	context	65536	11472	2954	8518	0	11647	101410	8007	1
corpus_set/table/table.csv	97	0	fold	65536	11806	4004	7802	0	11806	0	0	1
corpus_set/table/table.csv	97	0	order0	65536	11104	2998	8106	0	11806	0	0	1
corpus_set/table/table.csv	97	0	order1_tok	65536	11493	2998	8495	0	11806	0	0	1
corpus_set/table/table.csv	97	0	order1_byte	65536	22637	10	22627	0	11806	0	0	1
corpus_set/table/table.csv	97	0	context	65536	11785	3002	8783	0	11806	105740	8289	1
corpus_set/table/table.csv	97	1	context	65536	11785	3002	8783	0	11806	106083	8202	1
corpus_set/table/table.csv	97	2	context	65536	11785	3002	8783	0	11806	108557	8535	1
corpus_set/table/table.csv	98	0	fold	65536	11713	3864	7849	0	11713	0	0	1
corpus_set/table/table.csv	98	0	order0	65536	11031	2886	8145	0	11713	0	0	1
corpus_set/table/table.csv	98	0	order1_tok	65536	11405	2886	8519	0	11713	0	0	1
corpus_set/table/table.csv	98	0	order1_byte	65536	22688	10	22678	0	11713	0	0	1
corpus_set/table/table.csv	98	0	context	65536	11591	2890	8701	0	11713	105969	8313	1
corpus_set/table/table.csv	98	1	context	65536	11591	2890	8701	0	11713	100090	9630	1
corpus_set/table/table.csv	98	2	context	65536	11591	2890	8701	0	11713	108123	8409	1
corpus_set/table/table.csv	99	0	fold	65536	11110	3509	7601	0	11110	0	0	1
corpus_set/table/table.csv	99	0	order0	65536	10477	2602	7875	0	11110	0	0	1
corpus_set/table/table.csv	99	0	order1_tok	65536	10814	2602	8212	0	11110	0	0	1
corpus_set/table/table.csv	99	0	order1_byte	65536	22783	10	22773	0	11110	0	0	1
corpus_set/table/table.csv	99	0	context	65536	10944	2606	8338	0	11110	92367	7556	1
corpus_set/table/table.csv	99	1	context	65536	10944	2606	8338	0	11110	91329	8051	1
corpus_set/table/table.csv	99	2	context	65536	10944	2606	8338	0	11110	92230	7506	1
corpus_set/table/table.csv	100	0	fold	65536	11694	3889	7805	0	11694	0	0	1
corpus_set/table/table.csv	100	0	order0	65536	11013	2906	8107	0	11694	0	0	1
corpus_set/table/table.csv	100	0	order1_tok	65536	11403	2906	8497	0	11694	0	0	1
corpus_set/table/table.csv	100	0	order1_byte	65536	22614	10	22604	0	11694	0	0	1
corpus_set/table/table.csv	100	0	context	65536	11702	2910	8792	0	11694	102574	8588	1
corpus_set/table/table.csv	100	1	context	65536	11702	2910	8792	0	11694	102910	8170	1
corpus_set/table/table.csv	100	2	context	65536	11702	2910	8792	0	11694	102380	8037	1
corpus_set/table/table.csv	101	0	fold	65536	11887	3709	8178	0	11887	0	0	1
corpus_set/table/table.csv	101	0	order0	65536	11237	2762	8475	0	11887	0	0	1
corpus_set/table/table.csv	101	0	order1_tok	65536	11694	2762	8932	0	11887	0	0	1
corpus_set/table/table.csv	101	0	order1_byte	65536	22723	10	22713	0	11887	0	0	1
corpus_set/table/table.csv	101	0	context	65536	11985	2766	9219	0	11887	102191	8448	1
corpus_set/table/table.csv	101	1	context	65536	11985	2766	9219	0	11887	101757	7869	1
corpus_set/table/table.csv	101	2	context	65536	11985	2766	9219	0	11887	101146	7866	1
corpus_set/table/table.csv	102	0	fold	65536	11380	3694	7686	0	11380	0	0	1
corpus_set/table/table.csv	102	0	order0	65536	10725	2750	7975	0	11380	0	0	1
corpus_set/table/table.csv	102	0	order1_tok	65536	11106	2750	8356	0	11380	0	0	1
corpus_set/table/table.csv	102	0	order1_byte	65536	22686	10	22676	0	11380	0	0	1
corpus_set/table/table.csv	102	0	context	65536	11298	2754	8544	0	11380	96489	8200	1
corpus_set/table/table.csv	102	1	context	65536	11298	2754	8544	0	11380	95942	8530	1
corpus_set/table/table.csv	102	2	context	65536	11298	2754	8544	0	11380	97553	14108	1
corpus_set/table/table.csv	103	0	fold	65536	11519	3724	7795	0	11519	0	0	1
corpus_set/table/table.csv	103	0	order0	65536	10864	2774	8090	0	11519	0	0	1
corpus_set/table/table.csv	103	0	order1_tok	65536	11231	2774	8457	0	11519	0	0	1
corpus_set/table/table.csv	103	0	order1_byte	65536	22620	10	22610	0	11519	0	0	1
corpus_set/table/table.csv	103	0	context	65536	11440	2778	8662	0	11519	98965	7837	1
corpus_set/table/table.csv	103	1	context	65536	11440	2778	8662	0	11519	98689	7653	1
corpus_set/table/table.csv	103	2	context	65536	11440	2778	8662	0	11519	106038	8203	1
corpus_set/table/table.csv	104	0	fold	65536	11874	3869	8005	0	11874	0	0	1
corpus_set/table/table.csv	104	0	order0	65536	11192	2890	8302	0	11874	0	0	1
corpus_set/table/table.csv	104	0	order1_tok	65536	11572	2890	8682	0	11874	0	0	1
corpus_set/table/table.csv	104	0	order1_byte	65536	22712	10	22702	0	11874	0	0	1
corpus_set/table/table.csv	104	0	context	65536	11782	2894	8888	0	11874	100980	8147	1
corpus_set/table/table.csv	104	1	context	65536	11782	2894	8888	0	11874	103198	7955	1
corpus_set/table/table.csv	104	2	context	65536	11782	2894	8888	0	11874	107809	7986	1
corpus_set/table/table.csv	105	0	fold	65536	11602	3829	7773	0	11602	0	0	1
corpus_set/table/table.csv	105	0	order0	65536	10927	2858	8069	0	11602	0	0	1
corpus_set/table/table.csv	105	0	order1_tok	65536	11291	2858	8433	0	11602	0	0	1
corpus_set/table/table.csv	105	0	order1_byte	65536	22690	10	22680	0	11602	0	0	1
corpus_set/table/table.csv	105	0	context	65536	11487	2862	8625	0	11602	100318	8213	1
corpus_set/table/table.csv	105	1	context	65536	11487	2862	8625	0	11602	100226	7973	1
corpus_set/table/table.csv	105	2	context	65536	11487	2862	8625	0	11602	100540	8165	1
corpus_set/table/table.csv	106	0	fold	65536	11651	3904	7747	0	11651	0	0	1
corpus_set/table/table.csv	106	0	order0	65536	10959	2918	8041	0	11651	0	0	1
corpus_set/table/table.csv	106	0	order1_tok	65536	11303	2918	8385	0	11651	0	0	1
corpus_set/table/table.csv	106	0	order1_byte	65536	22644	10	22634	0	11651	0	0	1
corpus_set/table/table.csv	106	0	context	65536	11455	2922	8533	0	11651	98510	8022	1
corpus_set/table/table.csv	106	1	context	65536	11455	2922	8533	0	11651	98058	7830	1
corpus_set/table/table.csv	106	2	context	65536	11455	2922	8533	0	11651	98857	7637	1
corpus_set/table/table.csv	107	0	fold	65536	11715	3894	7821	0	11715	0	0	1
corpus_set/table/table.csv	107	0	order0	65536	11022	2910	8112	0	11715	0	0	1
corpus_set/table/table.csv	107	0	order1_tok	65536	11382	2910	8472	0	11715	0	0	1
corpus_set/table/table.csv	107	0	order1_byte	65536	22727	10	22717	0	11715	0	0	1
corpus_set/table/table.csv	107	0	context	65536	11539	2914	8625	0	11715	101097	7722	1
corpus_set/table/table.csv	107	1	context	65536	11539	2914	8625	0	11715	101134	7929	1
corpus_set/table/table.csv	107	2	context	65536	11539	2914	8625	0	11715	100432	7691	1
corpus_set/table/table.csv	108	0	fold	65536	10990	3369	7621	0	10990	0	0	1
corpus_set/table/table.csv	108	0	order0	65536	10386	2490	7896	0	10990	0	0	1
corpus_set/table/table.csv	108	0	order1_tok	65536	10733	2490	8243	0	10990	0	0	1
corpus_set/table/table.csv	108	0	order1_byte	65536	22695	10	22685	0	10990	0	0	1
corpus_set/table/table.csv	108	0	context	65536	10886	2494	8392	0	10990	89914	7644	1
corpus_set/table/table.csv	108	1	context	65536	10886	2494	8392	0	10990	88784	6787	1
corpus_set/table/table.csv	108	2	context	65536	10886	2494	8392	0	10990	90733	11733	1
corpus_set/table/table.csv	109	0	fold	65536	11237	3484	7753	0	11237	0	0	1
corpus_set/table/table.csv	109	0	order0	65536	10616	2582	8034	0	11237	0	0	1
corpus_set/table/table.csv	109	0	order1_tok	65536	10983	2582	8401	0	11237	0	0	1
corpus_set/table/table.csv	109	0	order1_byte	65536	22639	10	22629	0	11237	0	0	1
corpus_set/table/table.csv	109	0	context	65536	11146	2586	8560	0	11237	91576	9669	1
corpus_set/table/table.csv	109	1	context	65536	11146	2586	8560	0	11237	97459	9270	1
corpus_set/table/table.csv	109	2	context	65536	11146	2586	8560	0	11237	97607	7511	1
corpus_set/table/table.csv	110	0	fold	65536	11801	3854	7947	0	11801	0	0	1
corpus_set/table/table.csv	110	0	order0	65536	11118	2878	8240	0	11801	0	0	1
corpus_set/table/table.csv	110	0	order1_tok	65536	11480	2878	8602	0	11801	0	0	1
corpus_set/table/table.csv	110	0	order1_byte	65536	22696	10	22686	0	11801	0	0	1
corpus_set/table/table.csv	110	0	context	65536	11699	2882	8817	0	11801	100583	7890	1
corpus_set/table/table.csv	110	1	context	65536	11699	2882	8817	0	11801	101793	8332	1
corpus_set/table/table.csv	110	2	context	65536	11699	2882	8817	0	11801	100332	7804	1
corpus_set/table/table.csv	111	0	fold	65536	11719	3629	8090	0	11719	0	0	1
corpus_set/table/table.csv	111	0	order0	65536	11075	2698	8377	0	11719	0	0	1
corpus_set/table/table.csv	111	0	order1_tok	65536	11432	2698	8734	0	11719	0	0	1
corpus_set/table/table.csv	111	0	order1_byte	65536	22682	10	22672	0	11719	0	0	1
corpus_set/table/table.csv	111	0	context	65536	11610	2702	8908	0	11719	96232	7616	1
corpus_set/table/table.csv	111	1	context	65536	11610	2702	8908	0	11719	98611	13981	1
corpus_set/table/table.csv	111	2	context	65536	11610	2702	8908	0	11719	97485	7698	1
corpus_set/table/table.csv	112	0	fold	65536	11648	3884	7764	0	11648	0	0	1
corpus_set/table/table.csv	112	0	order0	65536	10967	2902	8065	0	11648	0	0	1
corpus_set/table/table.csv	112	0	order1_tok	65536	11338	2902	8436	0	11648	0	0	1
corpus_set/table/table.csv	112	0	order1_byte	65536	22619	10	22609	0	11648	0	0	1
corpus_set/table/table.csv	112	0	context	65536	11515	2906	8609	0	11648	98687	7892	1
corpus_set/table/table.csv	112	1	context	65536	11515	2906	8609	0	11648	99114	8028	1
corpus_set/table/table.csv	112	2	context	65536	11515	2906	8609	0	11648	102924	7883	1
corpus_set/table/table.csv	113	0	fold	65536	11101	3389	7712	0	11101	0	0	1
corpus_set/table/table.csv	113	0	order0	65536	10498	2506	7992	0	11101	0	0	1
corpus_set/table/table.csv	113	0	order1_tok	65536	10873	2506	8367	0	11101	0	0	1
corpus_set/table/table.csv	113	0	order1_byte	65536	22716	10	22706	0	11101	0	0	1
corpus_set/table/table.csv	113	0	context	65536	11058	2510	8548	0	11101	91359	7292	1
corpus_set/table/table.csv	113	1	context	65536	11058	2510	8548	0	11101	90399	7356	1
corpus_set/table/table.csv	113	2	context	65536	11058	2510	8548	0	11101	89993	7185	1
corpus_set/table/table.csv	114	0	fold	65536	11661	3934	7727	0	11661	0	0	1
corpus_set/table/table.csv	114	0	order0	65536	10965	2942	8023	0	11661	0	0	1
corpus_set/table/table.csv	114	0	order1_tok	65536	11303	2942	8361	0	11661	0	0	1
corpus_set/table/table.csv	114	0	order1_byte	65536	22665	10	22655	0	11661	0	0	1
corpus_set/table/table.csv	114	0	context	65536	11477	2946	8531	0	11661	97455	7964	1
corpus_set/table/table.csv	114	1	context	65536	11477	2946	8531	0	11661	97588	7869	1
corpus_set/table/table.csv	114	2	context	65536	11477	2946	8531	0	11661	97881	7948	1
corpus_set/table/table.csv	115	0	fold	65536	11111	3399	7712	0	11111	0	0	1
corpus_set/table/table.csv	115	0	order0	65536	10503	2514	7989	0	11111	0	0	1
corpus_set/table/table.csv	115	0	order1_tok	65536	10869	2514	8355	0	11111	0	0	1
corpus_set/table/table.csv	115	0	order1_byte	65536	22651	10	22641	0	11111	0	0	1
corpus_set/table/table.csv	115	0	context	65536	11048	2518	8530	0	11111	94602	11987	1
corpus_set/table/table.csv	115	1	context	65536	11048	2518	8530	0	11111	92855	12162	1
corpus_set/table/table.csv	115	2	context	65536	11048	2518	8530	0	11111	91358	7038	1
corpus_set/table/table.csv	116	0	fold	65536	11690	3609	8081	0	11690	0	0	1
corpus_set/table/table.csv	116	0	order0	65536	11054	2682	8372	0	11690	0	0	1
corpus_set/table/table.csv	116	0	order1_tok	65536	11437	2682	8755	0	11690	0	0	1
corpus_set/table/table.csv	116	0	order1_byte	65536	22793	10	22783	0	11690	0	0	1
corpus_set/table/table.csv	116	0	context	65536	11626	2686	8940	0	11690	96793	8152	1
corpus_set/table/table.csv	116	1	context	65536	11626	2686	8940	0	11690	96390	7698	1
corpus_set/table/table.csv	116	2	context	65536	11626	2686	8940	0	11690	96588	7554	1
corpus_set/table/table.csv	117	0	fold	65536	11695	3874	7821	0	11695	0	0	1
corpus_set/table/table.csv	117	0	order0	65536	11013	2894	8119	0	11695	0	0	1
corpus_set/table/table.csv	117	0	order1_tok	65536	11395	2894	8501	0	11695	0	0	1
corpus_set/table/table.csv	117	0	order1_byte	65536	22644	10	22634	0	11695	0	0	1
corpus_set/table/table.csv	117	0	context	65536	11596	2898	8698	0	11695	100589	8327	1
corpus_set/table/table.csv	117	1	context	65536	11596	2898	8698	0	11695	100449	7913	1
corpus_set/table/table.csv	117	2	context	65536	11596	2898	8698	0	11695	100322	7815	1
corpus_set/table/table.csv	118	0	fold	65536	11242	3479	7763	0	11242	0	0	1
corpus_set/table/table.csv	118	0	order0	65536	10624	2578	8046	0	11242	0	0	1
corpus_set/table/table.csv	118	0	order1_tok	65536	11018	2578	8440	0	11242	0	0	1
corpus_set/table/table.csv	118	0	order1_byte	65536	22640	10	22630	0	11242	0	0	1
corpus_set/table/table.csv	118	0	context	65536	11203	2582	8621	0	11242	92923	7986	1
corpus_set/table/table.csv	118	1	context	65536	11203	2582	8621	0	11242	93554	8145	1
corpus_set/table/table.csv	118	2	context	65536	11203	2582	8621	0	11242	93990	7827	1
corpus_set/table/table.csv	119	0	fold	65536	11629	3779	7850	0	11629	0	0	1
corpus_set/table/table.csv	119	0	order0	65536	10955	2818	8137	0	11629	0	0	1
corpus_set/table/table.csv	119	0	order1_tok	65536	11309	2818	8491	0	11629	0	0	1
corpus_set/table/table.csv	119	0	order1_byte	65536	22701	10	22691	0	11629	0	0	1
corpus_set/table/table.csv	119	0	context	65536	11476	2822	8654	0	11629	100423	8378	1
corpus_set/table/table.csv	119	1	context	65536	11476	2822	8654	0	11629	100114	8601	1
corpus_set/table/table.csv	119	2	context	65536	11476	2822	8654	0	11629	99276	8065	1
corpus_set/table/table.csv	120	0	fold	65536	11160	3449	7711	0	11160	0	0	1
corpus_set/table/table.csv	120	0	order0	65536	10543	2554	7989	0	11160	0	0	1
corpus_set/table/table.csv	120	0	order1_tok	65536	10900	2554	8346	0	11160	0	0	1
corpus_set/table/table.csv	120	0	order1_byte	65536	22637	10	22627	0	11160	0	0	1
corpus_set/table/table.csv	120	0	context	65536	11087	2558	8529	0	11160	96489	13052	1
corpus_set/table/table.csv	120	1	context	65536	11087	2558	8529	0	11160	94750	8780	1
corpus_set/table/table.csv	120	2	context	65536	11087	2558	8529	0	11160	93396	7927	1
corpus_set/table/table.csv	121	0	fold	65536	11710	3889	7821	0	11710	0	0	1
corpus_set/table/table.csv	121	0	order0	65536	11024	2906	8118	0	11710	0	0	1
corpus_set/table/table.csv	121	0	order1_tok	65536	11392	2906	8486	0	11710	0	0	1
corpus_set/table/table.csv	121	0	order1_byte	65536	22675	10	22665	0	11710	0	0	1
corpus_set/table/table.csv	121	0	context	65536	11582	2910	8672	0	11710	107267	8598	1
corpus_set/table/table.csv	121	1	context	65536	11582	2910	8672	0	11710	102653	8256	1
corpus_set/table/table.csv	121	2	context	65536	11582	2910	8672	0	11710	103741	8443	1
corpus_set/table/table.csv	122	0	fold	65536	11821	3884	7937	0	11821	0	0	1
corpus_set/table/table.csv	122	0	order0	65536	11138	2902	8236	0	11821	0	0	1
corpus_set/table/table.csv	122	0	order1_tok	65536	11527	2902	8625	0	11821	0	0	1
corpus_set/table/table.csv	122	0	order1_byte	65536	22704	10	22694	0	11821	0	0	1
corpus_set/table/table.csv	122	0	context	65536	11753	2906	8847	0	11821	106944	14720	1
corpus_set/table/table.csv	122	1	context	65536	11753	2906	8847	0	11821	104894	8831	1
corpus_set/table/table.csv	122	2	context	65536	11753	2906	8847	0	11821	105921	8494	1
corpus_set/table/table.csv	123	0	fold	65536	11477	3699	7778	0	11477	0	0	1
corpus_set/table/table.csv	123	0	order0	65536	10828	2754	8074	0	11477	0	0	1
corpus_set/table/table.csv	123	0	order1_tok	65536	11261	2754	8507	0	11477	0	0	1
corpus_set/table/table.csv	123	0	order1_byte	65536	22640	10	22630	0	11477	0	0	1
corpus_set/table/table.csv	123	0	context	65536	11573	2758	8815	0	11477	101060	8097	1
corpus_set/table/table.csv	123	1	context	65536	11573	2758	8815	0	11477	101651	8675	1
corpus_set/table/table.csv	123	2	context	65536	11573	2758	8815	0	11477	101196	7961	1
corpus_set/table/table.csv	124	0	fold	65536	11643	3869	7774	0	11643	0	0	1
corpus_set/table/table.csv	124	0	order0	65536	10960	2890	8070	0	11643	0	0	1
corpus_set/table/table.csv	124	0	order1_tok	65536	11312	2890	8422	0	11643	0	0	1
corpus_set/table/table.csv	124	0	order1_byte	65536	22696	10	22686	0	11643	0	0	1
corpus_set/table/table.csv	124	0	context	65536	11477	2894	8583	0	11643	102180	8940	1
corpus_set/table/table.csv	124	1	context	65536	11477	2894	8583	0	11643	104120	8450	1
corpus_set/table/table.csv	124	2	context	65536	11477	2894	8583	0	11643	101155	8554	1
corpus_set/table/table.csv	125	0	fold	65536	11604	4039	7565	0	11604	0	0	1
corpus_set/table/table.csv	125	0	order0	65536	10885	3026	7859	0	11604	0	0	1
corpus_set/table/table.csv	125	0	order1_tok	65536	11211	3026	8185	0	11604	0	0	1
corpus_set/table/table.csv	125	0	order1_byte	65536	22725	10	22715	0	11604	0	0	1
corpus_set/table/table.csv	125	0	context	65536	11348	3030	8318	0	11604	101205	8618	1
corpus_set/table/table.csv	125	1	context	65536	11348	3030	8318	0	11604	104553	9511	1
corpus_set/table/table.csv	125	2	context	65536	11348	3030	8318	0	11604	102268	8482	1
corpus_set/table/table.csv	126	0	fold	65536	11726	3884	7842	0	11726	0	0	1
corpus_set/table/table.csv	126	0	order0	65536	11041	2902	8139	0	11726	0	0	1
corpus_set/table/table.csv	126	0	order1_tok	65536	11427	2902	8525	0	11726	0	0	1
corpus_set/table/table.csv	126	0	order1_byte	65536	22667	10	22657	0	11726	0	0	1
corpus_set/table/table.csv	126	0	context	65536	11740	2906	8834	0	11726	106002	8775	1
corpus_set/table/table.csv	126	1	context	65536	11740	2906	8834	0	11726	107919	8372	1
corpus_set/table/table.csv	126	2	context	65536	11740	2906	8834	0	11726	105944	8593	1
corpus_set/table/table.csv	127	0	fold	65536	11649	3859	7790	0	11649	0	0	1
